data_start_value,classid,instanceid,tradable,skin_type,market_name,market_hash_name,commodity,timestamp
174,5430538952,302028390,1,Industrial Grade Rifle,AK-47 | Safari Mesh (Battle-Scarred),AK-47 | Safari Mesh (Battle-Scarred),0,2023-07-25 07:41:40.132054
175,5433448350,302028390,1,Industrial Grade Rifle,AK-47 | Safari Mesh (Factory New),AK-47 | Safari Mesh (Factory New),0,2023-07-25 07:41:40.132054
176,5426076412,480085569,1,Industrial Grade Rifle,AK-47 | Safari Mesh (Field-Tested),AK-47 | Safari Mesh (Field-Tested),0,2023-07-25 07:41:40.132054
177,5433418541,302028390,1,Industrial Grade Rifle,AK-47 | Safari Mesh (Minimal Wear),AK-47 | Safari Mesh (Minimal Wear),0,2023-07-25 07:41:40.132054
178,5228133742,302028390,1,Industrial Grade Rifle,AK-47 | Safari Mesh (Well-Worn),AK-47 | Safari Mesh (Well-Worn),0,2023-07-25 07:41:40.132054
179,5434615126,302028390,1,Restricted Rifle,AK-47 | Safety Net (Battle-Scarred),AK-47 | Safety Net (Battle-Scarred),0,2023-07-25 07:41:40.132054
180,3035905303,302028390,1,Restricted Rifle,AK-47 | Safety Net (Factory New),AK-47 | Safety Net (Factory New),0,2023-07-25 07:41:40.132054
181,3035691331,480085569,1,Restricted Rifle,AK-47 | Safety Net (Field-Tested),AK-47 | Safety Net (Field-Tested),0,2023-07-25 07:41:40.132054
182,3035597843,480085569,1,Restricted Rifle,AK-47 | Safety Net (Minimal Wear),AK-47 | Safety Net (Minimal Wear),0,2023-07-25 07:41:40.132054
183,5430617653,302028390,1,Restricted Rifle,AK-47 | Safety Net (Well-Worn),AK-47 | Safety Net (Well-Worn),0,2023-07-25 07:41:40.132054
184,4428758817,188530139,1,Restricted Rifle,AK-47 | Slate (Battle-Scarred),AK-47 | Slate (Battle-Scarred),0,2023-07-25 07:41:40.132054
185,5432305527,188530139,1,Restricted Rifle,AK-47 | Slate (Factory New),AK-47 | Slate (Factory New),0,2023-07-25 07:41:40.132054
186,5423239800,188530139,1,Restricted Rifle,AK-47 | Slate (Field-Tested),AK-47 | Slate (Field-Tested),0,2023-07-25 07:41:40.132054
187,5006050066,480085569,1,Restricted Rifle,AK-47 | Slate (Minimal Wear),AK-47 | Slate (Minimal Wear),0,2023-07-25 07:41:40.132054
188,5434272073,188530139,1,Restricted Rifle,AK-47 | Slate (Well-Worn),AK-47 | Slate (Well-Worn),0,2023-07-25 07:41:40.132054
189,5431942583,188530139,1,Mil-Spec Grade Rifle,AK-47 | Steel Delta (Battle-Scarred),AK-47 | Steel Delta (Battle-Scarred),0,2023-07-25 07:41:40.132054
190,5433428803,188530139,1,Mil-Spec Grade Rifle,AK-47 | Steel Delta (Factory New),AK-47 | Steel Delta (Factory New),0,2023-07-25 07:41:40.132054
191,5433420741,188530139,1,Mil-Spec Grade Rifle,AK-47 | Steel Delta (Field-Tested),AK-47 | Steel Delta (Field-Tested),0,2023-07-25 07:41:40.132054
192,5433421500,188530139,1,Mil-Spec Grade Rifle,AK-47 | Steel Delta (Minimal Wear),AK-47 | Steel Delta (Minimal Wear),0,2023-07-25 07:41:40.132054
193,5433446370,188530139,1,Mil-Spec Grade Rifle,AK-47 | Steel Delta (Well-Worn),AK-47 | Steel Delta (Well-Worn),0,2023-07-25 07:41:40.132054
194,5433746196,188530139,1,Covert Rifle,AK-47 | The Empress (Battle-Scarred),AK-47 | The Empress (Battle-Scarred),0,2023-07-25 07:41:40.132054
195,5429100176,188530139,1,Covert Rifle,AK-47 | The Empress (Factory New),AK-47 | The Empress (Factory New),0,2023-07-25 07:41:40.132054
196,4874376850,188530139,1,Covert Rifle,AK-47 | The Empress (Field-Tested),AK-47 | The Empress (Field-Tested),0,2023-07-25 07:41:40.132054
197,5433421770,188530139,1,Covert Rifle,AK-47 | The Empress (Minimal Wear),AK-47 | The Empress (Minimal Wear),0,2023-07-25 07:41:40.132054
198,5434790003,188530139,1,Covert Rifle,AK-47 | The Empress (Well-Worn),AK-47 | The Empress (Well-Worn),0,2023-07-25 07:41:40.132054
199,4913777426,188530139,1,Mil-Spec Grade Rifle,AK-47 | Uncharted (Battle-Scarred),AK-47 | Uncharted (Battle-Scarred),0,2023-07-25 07:41:40.132054
200,5433418502,188530139,1,Mil-Spec Grade Rifle,AK-47 | Uncharted (Factory New),AK-47 | Uncharted (Factory New),0,2023-07-25 07:41:48.690090
201,5356502122,188530139,1,Mil-Spec Grade Rifle,AK-47 | Uncharted (Field-Tested),AK-47 | Uncharted (Field-Tested),0,2023-07-25 07:41:48.690090
202,5423240367,188530139,1,Mil-Spec Grade Rifle,AK-47 | Uncharted (Minimal Wear),AK-47 | Uncharted (Minimal Wear),0,2023-07-25 07:41:48.690090
203,5433446285,188530139,1,Mil-Spec Grade Rifle,AK-47 | Uncharted (Well-Worn),AK-47 | Uncharted (Well-Worn),0,2023-07-25 07:41:48.690090
204,469978193,188530139,1,Covert Rifle,AK-47 | Vulcan (Battle-Scarred),AK-47 | Vulcan (Battle-Scarred),0,2023-07-25 07:41:48.690090
205,470033831,480085569,1,Covert Rifle,AK-47 | Vulcan (Factory New),AK-47 | Vulcan (Factory New),0,2023-07-25 07:41:48.690090
206,5424645659,188530139,1,Covert Rifle,AK-47 | Vulcan (Field-Tested),AK-47 | Vulcan (Field-Tested),0,2023-07-25 07:41:48.690090
207,469664807,188530139,1,Covert Rifle,AK-47 | Vulcan (Minimal Wear),AK-47 | Vulcan (Minimal Wear),0,2023-07-25 07:41:48.690090
208,5131202434,480085569,1,Covert Rifle,AK-47 | Vulcan (Well-Worn),AK-47 | Vulcan (Well-Worn),0,2023-07-25 07:41:48.690090
209,5421787084,480085569,1,Covert Rifle,AK-47 | Wasteland Rebel (Battle-Scarred),AK-47 | Wasteland Rebel (Battle-Scarred),0,2023-07-25 07:41:48.690090
210,638423530,188530139,1,Covert Rifle,AK-47 | Wasteland Rebel (Factory New),AK-47 | Wasteland Rebel (Factory New),0,2023-07-25 07:41:48.690090
211,5430916822,480085569,1,Covert Rifle,AK-47 | Wasteland Rebel (Field-Tested),AK-47 | Wasteland Rebel (Field-Tested),0,2023-07-25 07:41:48.690090
212,5430533669,188530139,1,Covert Rifle,AK-47 | Wasteland Rebel (Minimal Wear),AK-47 | Wasteland Rebel (Minimal Wear),0,2023-07-25 07:41:48.690090
213,5428917009,188530139,1,Covert Rifle,AK-47 | Wasteland Rebel (Well-Worn),AK-47 | Wasteland Rebel (Well-Worn),0,2023-07-25 07:41:48.690090
214,5415719648,519977179,1,Covert Rifle,AK-47 | X-Ray (Battle-Scarred),AK-47 | X-Ray (Battle-Scarred),0,2023-07-25 07:41:48.690090
215,5259183297,519977179,1,Covert Rifle,AK-47 | X-Ray (Field-Tested),AK-47 | X-Ray (Field-Tested),0,2023-07-25 07:41:48.690090
216,5434826865,519977179,1,Covert Rifle,AK-47 | X-Ray (Well-Worn),AK-47 | X-Ray (Well-Worn),0,2023-07-25 07:41:48.690090
217,5423390779,188530139,1,Extraordinary Collectible,Alyx Pin,Alyx Pin,1,2023-07-25 07:41:48.690090
218,4858094088,236997301,1,Base Grade Container,Antwerp 2022 Ancient Souvenir Package,Antwerp 2022 Ancient Souvenir Package,0,2023-07-25 07:41:48.690090
219,4832116104,143865972,1,Base Grade Container,Antwerp 2022 Challengers Autograph Capsule,Antwerp 2022 Challengers Autograph Capsule,1,2023-07-25 07:41:48.690090
220,4839650842,143865972,1,Base Grade Container,Antwerp 2022 Challengers Sticker Capsule,Antwerp 2022 Challengers Sticker Capsule,1,2023-07-25 07:41:48.690090
221,4861208941,143865972,1,Base Grade Container,Antwerp 2022 Champions Autograph Capsule,Antwerp 2022 Champions Autograph Capsule,1,2023-07-25 07:41:48.690090
222,4832116105,143865972,1,Base Grade Container,Antwerp 2022 Contenders Autograph Capsule,Antwerp 2022 Contenders Autograph Capsule,1,2023-07-25 07:41:48.690090
223,4839650839,143865972,1,Base Grade Container,Antwerp 2022 Contenders Sticker Capsule,Antwerp 2022 Contenders Sticker Capsule,1,2023-07-25 07:41:48.690090
224,5433484710,236997301,1,Base Grade Container,Antwerp 2022 Dust II Souvenir Package,Antwerp 2022 Dust II Souvenir Package,0,2023-07-25 07:41:48.690090
225,4860223760,236997301,1,Base Grade Container,Antwerp 2022 Inferno Souvenir Package,Antwerp 2022 Inferno Souvenir Package,0,2023-07-25 07:41:48.690090
226,4839650844,143865972,1,Base Grade Container,Antwerp 2022 Legends Autograph Capsule,Antwerp 2022 Legends Autograph Capsule,1,2023-07-25 07:41:48.690090
227,5430511502,143865972,1,Base Grade Container,Antwerp 2022 Legends Sticker Capsule,Antwerp 2022 Legends Sticker Capsule,1,2023-07-25 07:41:48.690090
228,4859151173,236997301,1,Base Grade Container,Antwerp 2022 Mirage Souvenir Package,Antwerp 2022 Mirage Souvenir Package,0,2023-07-25 07:41:48.690090
229,4859151260,236997301,1,Base Grade Container,Antwerp 2022 Nuke Souvenir Package,Antwerp 2022 Nuke Souvenir Package,0,2023-07-25 07:41:48.690090
230,4856900865,236997301,1,Base Grade Container,Antwerp 2022 Overpass Souvenir Package,Antwerp 2022 Overpass Souvenir Package,0,2023-07-25 07:41:48.690090
231,5429178716,236997301,1,Base Grade Container,Antwerp 2022 Vertigo Souvenir Package,Antwerp 2022 Vertigo Souvenir Package,0,2023-07-25 07:41:48.690090
232,4832116096,143865972,1,Base Grade Pass,Antwerp 2022 Viewer Pass,Antwerp 2022 Viewer Pass,1,2023-07-25 07:41:48.690090
233,4832116097,143865972,1,Base Grade Pass,Antwerp 2022 Viewer Pass + 3 Souvenir Tokens,Antwerp 2022 Viewer Pass + 3 Souvenir Tokens,1,2023-07-25 07:41:48.690090
234,5312942826,143865972,1,Base Grade Container,Anubis Collection Package,Anubis Collection Package,1,2023-07-25 07:41:48.690090
235,4578724250,519977179,1,Superior Agent,Arno The Overgrown | Guerrilla Warfare,Arno The Overgrown | Guerrilla Warfare,0,2023-07-25 07:41:48.690090
236,5433425489,519977179,1,Distinguished Agent,Aspirant | Gendarmerie Nationale,Aspirant | Gendarmerie Nationale,0,2023-07-25 07:41:48.690090
237,2141892844,236997301,1,Base Grade Container,Atlanta 2017 Cache Souvenir Package,Atlanta 2017 Cache Souvenir Package,0,2023-07-25 07:41:48.690090
238,5432395645,143865972,1,Base Grade Container,Atlanta 2017 Challengers (Holo/Foil),Atlanta 2017 Challengers (Holo-Foil),1,2023-07-25 07:41:48.690090
239,2141740583,236997301,1,Base Grade Container,Atlanta 2017 Cobblestone Souvenir Package,Atlanta 2017 Cobblestone Souvenir Package,0,2023-07-25 07:41:48.690090
240,2144671974,236997301,1,Base Grade Container,Atlanta 2017 Dust II Souvenir Package,Atlanta 2017 Dust II Souvenir Package,0,2023-07-25 07:41:48.690090
241,2127125104,143865972,1,Base Grade Container,Atlanta 2017 Legends (Holo/Foil),Atlanta 2017 Legends (Holo-Foil),1,2023-07-25 07:41:48.690090
242,2140673146,236997301,1,Base Grade Container,Atlanta 2017 Mirage Souvenir Package,Atlanta 2017 Mirage Souvenir Package,0,2023-07-25 07:41:48.690090
243,2138696489,236997301,1,Base Grade Container,Atlanta 2017 Nuke Souvenir Package,Atlanta 2017 Nuke Souvenir Package,0,2023-07-25 07:41:48.690090
244,5428686060,236997301,1,Base Grade Container,Atlanta 2017 Overpass Souvenir Package,Atlanta 2017 Overpass Souvenir Package,0,2023-07-25 07:41:48.690090
245,5427156408,236997301,1,Base Grade Container,Atlanta 2017 Train Souvenir Package,Atlanta 2017 Train Souvenir Package,0,2023-07-25 07:41:48.690090
246,259019414,143865972,1,Base Grade Gift,Audience Participation Parcel,Audience Participation Parcel,1,2023-07-25 07:41:48.690090
247,5347667128,519977179,1,Covert Rifle,AUG | Akihabara Accept (Battle-Scarred),AUG | Akihabara Accept (Battle-Scarred),0,2023-07-25 07:41:48.690090
248,5432735476,302028390,1,Covert Rifle,AUG | Akihabara Accept (Field-Tested),AUG | Akihabara Accept (Field-Tested),0,2023-07-25 07:41:48.690090
249,5145878971,302028390,1,Covert Rifle,AUG | Akihabara Accept (Well-Worn),AUG | Akihabara Accept (Well-Worn),0,2023-07-25 07:41:48.690090
250,4578724082,519977179,1,Mil-Spec Grade Rifle,AUG | Amber Fade (Factory New),AUG | Amber Fade (Factory New),0,2023-07-25 07:41:48.690090
251,5433421024,519977179,1,Mil-Spec Grade Rifle,AUG | Amber Fade (Field-Tested),AUG | Amber Fade (Field-Tested),0,2023-07-25 07:41:48.690090
252,5424638455,519977179,1,Mil-Spec Grade Rifle,AUG | Amber Fade (Minimal Wear),AUG | Amber Fade (Minimal Wear),0,2023-07-25 07:41:48.690090
253,5431970240,519977179,1,Mil-Spec Grade Rifle,AUG | Amber Fade (Well-Worn),AUG | Amber Fade (Well-Worn),0,2023-07-25 07:41:48.690090
254,5426096781,188530139,1,Mil-Spec Grade Rifle,AUG | Amber Slipstream (Battle-Scarred),AUG | Amber Slipstream (Battle-Scarred),0,2023-07-25 07:41:48.690090
255,2960968244,188530139,1,Mil-Spec Grade Rifle,AUG | Amber Slipstream (Factory New),AUG | Amber Slipstream (Factory New),0,2023-07-25 07:41:48.690090
256,5433419888,188530139,1,Mil-Spec Grade Rifle,AUG | Amber Slipstream (Field-Tested),AUG | Amber Slipstream (Field-Tested),0,2023-07-25 07:41:48.690090
257,5433426102,188530139,1,Mil-Spec Grade Rifle,AUG | Amber Slipstream (Minimal Wear),AUG | Amber Slipstream (Minimal Wear),0,2023-07-25 07:41:48.690090
258,2961056307,188530139,1,Mil-Spec Grade Rifle,AUG | Amber Slipstream (Well-Worn),AUG | Amber Slipstream (Well-Worn),0,2023-07-25 07:41:48.690090
259,3863051046,0,1,Mil-Spec Grade Rifle,AUG | Anodized Navy (Factory New),AUG | Anodized Navy (Factory New),0,2023-07-25 07:41:48.690090
260,310778991,0,1,Mil-Spec Grade Rifle,AUG | Anodized Navy (Minimal Wear),AUG | Anodized Navy (Minimal Wear),0,2023-07-25 07:41:48.690090
261,4924050695,188530139,1,Restricted Rifle,AUG | Arctic Wolf (Battle-Scarred),AUG | Arctic Wolf (Battle-Scarred),0,2023-07-25 07:41:48.690090
262,5279979322,188530139,1,Restricted Rifle,AUG | Arctic Wolf (Factory New),AUG | Arctic Wolf (Factory New),0,2023-07-25 07:41:48.690090
263,3608084991,480085569,1,Restricted Rifle,AUG | Arctic Wolf (Field-Tested),AUG | Arctic Wolf (Field-Tested),0,2023-07-25 07:41:48.690090
264,3608084597,188530139,1,Restricted Rifle,AUG | Arctic Wolf (Minimal Wear),AUG | Arctic Wolf (Minimal Wear),0,2023-07-25 07:41:48.690090
265,5434800492,188530139,1,Restricted Rifle,AUG | Arctic Wolf (Well-Worn),AUG | Arctic Wolf (Well-Worn),0,2023-07-25 07:41:48.690090
266,1813032403,188530139,1,Restricted Rifle,AUG | Aristocrat (Battle-Scarred),AUG | Aristocrat (Battle-Scarred),0,2023-07-25 07:41:48.690090
267,5426092887,188530139,1,Restricted Rifle,AUG | Aristocrat (Factory New),AUG | Aristocrat (Factory New),0,2023-07-25 07:41:48.690090
268,1812816831,480085569,1,Restricted Rifle,AUG | Aristocrat (Field-Tested),AUG | Aristocrat (Field-Tested),0,2023-07-25 07:41:48.690090
269,5433423970,480085569,1,Restricted Rifle,AUG | Aristocrat (Minimal Wear),AUG | Aristocrat (Minimal Wear),0,2023-07-25 07:41:48.690090
270,5429106195,188530139,1,Restricted Rifle,AUG | Aristocrat (Well-Worn),AUG | Aristocrat (Well-Worn),0,2023-07-25 07:41:48.690090
271,527676292,188530139,1,Classified Rifle,AUG | Bengal Tiger (Battle-Scarred),AUG | Bengal Tiger (Battle-Scarred),0,2023-07-25 07:41:48.690090
272,528069336,188530139,1,Classified Rifle,AUG | Bengal Tiger (Factory New),AUG | Bengal Tiger (Factory New),0,2023-07-25 07:41:48.690090
273,527657654,188530139,1,Classified Rifle,AUG | Bengal Tiger (Field-Tested),AUG | Bengal Tiger (Field-Tested),0,2023-07-25 07:41:48.690090
274,5420405767,188530139,1,Classified Rifle,AUG | Bengal Tiger (Minimal Wear),AUG | Bengal Tiger (Minimal Wear),0,2023-07-25 07:41:48.690090
275,527719538,188530139,1,Classified Rifle,AUG | Bengal Tiger (Well-Worn),AUG | Bengal Tiger (Well-Worn),0,2023-07-25 07:41:48.690090
276,5434399079,519977179,1,Mil-Spec Grade Rifle,AUG | Carved Jade (Factory New),AUG | Carved Jade (Factory New),0,2023-07-25 07:41:48.690090
277,4141780562,519977179,1,Mil-Spec Grade Rifle,AUG | Carved Jade (Field-Tested),AUG | Carved Jade (Field-Tested),0,2023-07-25 07:41:48.690090
278,4141780281,519977179,1,Mil-Spec Grade Rifle,AUG | Carved Jade (Minimal Wear),AUG | Carved Jade (Minimal Wear),0,2023-07-25 07:41:48.690090
279,5433451815,188530139,1,Covert Rifle,AUG | Chameleon (Battle-Scarred),AUG | Chameleon (Battle-Scarred),0,2023-07-25 07:41:48.690090
280,360525578,480085569,1,Covert Rifle,AUG | Chameleon (Factory New),AUG | Chameleon (Factory New),0,2023-07-25 07:41:48.690090
281,5433421063,480085569,1,Covert Rifle,AUG | Chameleon (Field-Tested),AUG | Chameleon (Field-Tested),0,2023-07-25 07:41:48.690090
282,5433427489,480085569,1,Covert Rifle,AUG | Chameleon (Minimal Wear),AUG | Chameleon (Minimal Wear),0,2023-07-25 07:41:48.690090
283,5431953939,188530139,1,Covert Rifle,AUG | Chameleon (Well-Worn),AUG | Chameleon (Well-Worn),0,2023-07-25 07:41:48.690090
284,310778846,0,1,Consumer Grade Rifle,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,2023-07-25 07:41:48.690090
285,310832192,0,1,Consumer Grade Rifle,AUG | Colony (Factory New),AUG | Colony (Factory New),0,2023-07-25 07:41:48.690090
286,310776875,0,1,Consumer Grade Rifle,AUG | Colony (Field-Tested),AUG | Colony (Field-Tested),0,2023-07-25 07:41:48.690090
287,310778732,0,1,Consumer Grade Rifle,AUG | Colony (Minimal Wear),AUG | Colony (Minimal Wear),0,2023-07-25 07:41:48.690090
288,310777617,0,1,Consumer Grade Rifle,AUG | Colony (Well-Worn),AUG | Colony (Well-Worn),0,2023-07-25 07:41:48.690090
289,310779217,302028390,1,Industrial Grade Rifle,AUG | Condemned (Battle-Scarred),AUG | Condemned (Battle-Scarred),0,2023-07-25 07:41:48.690090
290,5431950470,302028390,1,Industrial Grade Rifle,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,2023-07-25 07:41:48.690090
291,5433416953,302028390,1,Industrial Grade Rifle,AUG | Condemned (Field-Tested),AUG | Condemned (Field-Tested),0,2023-07-25 07:41:48.690090
292,310778124,302028390,1,Industrial Grade Rifle,AUG | Condemned (Minimal Wear),AUG | Condemned (Minimal Wear),0,2023-07-25 07:41:48.690090
293,310786154,302028390,1,Industrial Grade Rifle,AUG | Condemned (Well-Worn),AUG | Condemned (Well-Worn),0,2023-07-25 07:41:48.690090
294,310779044,302028390,1,Consumer Grade Rifle,AUG | Contractor (Battle-Scarred),AUG | Contractor (Battle-Scarred),0,2023-07-25 07:41:48.690090
295,5432050809,302028390,1,Consumer Grade Rifle,AUG | Contractor (Factory New),AUG | Contractor (Factory New),0,2023-07-25 07:41:48.690090
296,5433416107,302028390,1,Consumer Grade Rifle,AUG | Contractor (Field-Tested),AUG | Contractor (Field-Tested),0,2023-07-25 07:41:48.690090
297,310777065,302028390,1,Consumer Grade Rifle,AUG | Contractor (Minimal Wear),AUG | Contractor (Minimal Wear),0,2023-07-25 07:41:48.690090
298,310781718,302028390,1,Consumer Grade Rifle,AUG | Contractor (Well-Worn),AUG | Contractor (Well-Worn),0,2023-07-25 07:41:48.690090
299,310777475,519977179,1,Mil-Spec Grade Rifle,AUG | Copperhead (Field-Tested),AUG | Copperhead (Field-Tested),0,2023-07-25 07:41:48.690090
300,310789909,480085569,1,Mil-Spec Grade Rifle,AUG | Copperhead (Minimal Wear),AUG | Copperhead (Minimal Wear),0,2023-07-25 07:41:56.590977
301,992158734,302028390,1,Consumer Grade Rifle,AUG | Daedalus (Battle-Scarred),AUG | Daedalus (Battle-Scarred),0,2023-07-25 07:41:56.590977
302,992112021,302028390,1,Consumer Grade Rifle,AUG | Daedalus (Factory New),AUG | Daedalus (Factory New),0,2023-07-25 07:41:56.590977
303,992092110,519977179,1,Consumer Grade Rifle,AUG | Daedalus (Field-Tested),AUG | Daedalus (Field-Tested),0,2023-07-25 07:41:56.590977
304,992134659,519977179,1,Consumer Grade Rifle,AUG | Daedalus (Minimal Wear),AUG | Daedalus (Minimal Wear),0,2023-07-25 07:41:56.590977
305,992134074,302028390,1,Consumer Grade Rifle,AUG | Daedalus (Well-Worn),AUG | Daedalus (Well-Worn),0,2023-07-25 07:41:56.590977
306,5334131134,188530139,1,Classified Rifle,AUG | Death by Puppy (Factory New),AUG | Death by Puppy (Factory New),0,2023-07-25 07:41:56.590977
307,5433425315,188530139,1,Classified Rifle,AUG | Death by Puppy (Field-Tested),AUG | Death by Puppy (Field-Tested),0,2023-07-25 07:41:56.590977
308,5424657716,188530139,1,Classified Rifle,AUG | Death by Puppy (Minimal Wear),AUG | Death by Puppy (Minimal Wear),0,2023-07-25 07:41:56.590977
309,5430728577,188530139,1,Classified Rifle,AUG | Death by Puppy (Well-Worn),AUG | Death by Puppy (Well-Worn),0,2023-07-25 07:41:56.590977
310,3608108814,519977179,1,Restricted Rifle,AUG | Flame Jörmungandr (Battle-Scarred),AUG | Flame Jörmungandr (Battle-Scarred),0,2023-07-25 07:41:56.590977
311,3608093136,480085569,1,Restricted Rifle,AUG | Flame Jörmungandr (Factory New),AUG | Flame Jörmungandr (Factory New),0,2023-07-25 07:41:56.590977
312,3608087266,519977179,1,Restricted Rifle,AUG | Flame Jörmungandr (Field-Tested),AUG | Flame Jörmungandr (Field-Tested),0,2023-07-25 07:41:56.590977
313,3608086587,519977179,1,Restricted Rifle,AUG | Flame Jörmungandr (Minimal Wear),AUG | Flame Jörmungandr (Minimal Wear),0,2023-07-25 07:41:56.590977
314,3867193238,519977179,1,Restricted Rifle,AUG | Flame Jörmungandr (Well-Worn),AUG | Flame Jörmungandr (Well-Worn),0,2023-07-25 07:41:56.590977
315,5409398793,188530139,1,Classified Rifle,AUG | Fleet Flock (Battle-Scarred),AUG | Fleet Flock (Battle-Scarred),0,2023-07-25 07:41:56.590977
316,1704353833,480085569,1,Classified Rifle,AUG | Fleet Flock (Factory New),AUG | Fleet Flock (Factory New),0,2023-07-25 07:41:56.590977
